,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_rf__bootstrap,param_rf__class_weight,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,mean_train_score,std_train_score
30,0.2833290100097656,0.008776634136270434,0.012338740485055106,0.005673557142038595,Identity(),False,balanced,4,100,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 4, 'rf__n_estimators': 100}",0.92,0.8933333333333333,0.93,0.92,0.93,0.8966666666666666,0.9133333333333333,0.9147619047619048,0.013669238185149868,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0.4201327732631138,0.006474017877238689,0.01540987832205636,0.0005372738321883496,Identity(),False,balanced,4,150,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 4, 'rf__n_estimators': 150}",0.9166666666666666,0.9033333333333333,0.9366666666666666,0.9166666666666666,0.9333333333333333,0.8933333333333333,0.9133333333333333,0.9161904761904761,0.014190156595953662,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,0.5582069669451032,0.00930412254653656,0.01677053315298898,0.002259136349214034,Identity(),False,balanced,4,200,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 4, 'rf__n_estimators': 200}",0.9166666666666666,0.9066666666666666,0.94,0.9166666666666666,0.93,0.8933333333333333,0.91,0.9161904761904761,0.014190156595953657,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,0.28151886803763254,0.0038703916513226854,0.004347324371337891,0.005993259328400169,Identity(),False,balanced,5,100,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.9066666666666666,0.9066666666666666,0.9333333333333333,0.9066666666666666,0.9333333333333333,0.8933333333333333,0.9133333333333333,0.9133333333333333,0.013801311186847104,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0.41738973345075336,0.007582194171581339,0.015149797712053572,0.004509041233310825,Identity(),False,balanced,5,150,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 5, 'rf__n_estimators': 150}",0.9066666666666666,0.9066666666666666,0.9366666666666666,0.9166666666666666,0.93,0.8966666666666666,0.9066666666666666,0.9142857142857143,0.013299276232160921,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,0.5552150181361607,0.007202598828216924,0.015498910631452287,0.0006022337405056783,Identity(),False,balanced,5,200,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.9133333333333333,0.9066666666666666,0.9333333333333333,0.9166666666666666,0.93,0.8966666666666666,0.9066666666666666,0.9147619047619047,0.012196427118919743,54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36,0.27918362617492676,0.005854777138521985,0.006506306784493583,0.006635196306316053,Identity(),False,,2,100,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.9166666666666666,0.9066666666666666,0.9333333333333333,0.91,0.9266666666666666,0.8933333333333333,0.9066666666666666,0.9133333333333333,0.01247219128924648,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,0.4172154835292271,0.007370202491911344,0.010106767926897322,0.006571575783467428,Identity(),False,,2,150,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",0.92,0.9033333333333333,0.9366666666666666,0.9166666666666666,0.93,0.89,0.9066666666666666,0.9147619047619047,0.014891900734392283,54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,0.5577806404658726,0.018073033129205614,0.01573920249938965,0.00018591430302055526,Identity(),False,,2,200,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.9166666666666666,0.9033333333333333,0.9366666666666666,0.9133333333333333,0.93,0.8933333333333333,0.91,0.9147619047619048,0.013784871262981082,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,0.2770712035042899,0.007333145357196062,0.01039426667349679,0.006690497230144208,Identity(),False,,3,100,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 3, 'rf__n_estimators': 100}",0.92,0.9066666666666666,0.9366666666666666,0.9133333333333333,0.93,0.8933333333333333,0.9066666666666666,0.9152380952380952,0.013784871262981094,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.4156148433685303,0.008354957625741642,0.010869128363473075,0.006908553191423108,Identity(),False,,3,150,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 3, 'rf__n_estimators': 150}",0.9233333333333333,0.91,0.94,0.91,0.9333333333333333,0.89,0.9033333333333333,0.9157142857142857,0.016204475740165276,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,0.5517205510820661,0.009803131097175037,0.016823325838361467,0.002859689343319968,Identity(),False,,3,200,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 3, 'rf__n_estimators': 200}",0.92,0.9033333333333333,0.94,0.9166666666666666,0.9333333333333333,0.8933333333333333,0.9066666666666666,0.9161904761904761,0.015371440372922833,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.2718616894313267,0.007301499823370197,0.008931875228881836,0.007735232750086527,Identity(),False,,4,100,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 4, 'rf__n_estimators': 100}",0.9133333333333333,0.9066666666666666,0.9266666666666666,0.9133333333333333,0.93,0.9,0.91,0.9142857142857144,0.009874495882537014,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43,0.41085723468235563,0.005684221823813265,0.012623378208705358,0.005496791458291501,Identity(),False,,4,150,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 4, 'rf__n_estimators': 150}",0.92,0.9066666666666666,0.9333333333333333,0.9133333333333333,0.93,0.9033333333333333,0.9133333333333333,0.917142857142857,0.010454523047666761,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44,0.5577108519417899,0.011649086577916138,0.01572697503226144,0.00019711327073896885,Identity(),False,,4,200,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 4, 'rf__n_estimators': 200}",0.9166666666666666,0.9066666666666666,0.9333333333333333,0.9166666666666666,0.93,0.8933333333333333,0.9166666666666666,0.9161904761904763,0.012526615655205645,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,0.27111479214259554,0.005968584154667999,0.013290269034249442,0.005460595619720938,Identity(),False,,5,100,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.9166666666666666,0.91,0.9333333333333333,0.92,0.93,0.8966666666666666,0.91,0.9166666666666666,0.011683661091795541,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.4125739165714809,0.006304124576537468,0.01171149526323591,0.007476530241628705,Identity(),False,,5,150,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 5, 'rf__n_estimators': 150}",0.92,0.91,0.9333333333333333,0.9133333333333333,0.93,0.89,0.91,0.9152380952380952,0.013434986647300848,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.5451085226876395,0.006827682864825617,0.018856797899518694,0.0038242256306401114,Identity(),False,,5,200,"{'pre': Identity(), 'rf__bootstrap': False, 'rf__class_weight': None, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.9233333333333333,0.9033333333333333,0.9366666666666666,0.9133333333333333,0.93,0.8933333333333333,0.9166666666666666,0.9166666666666667,0.013915846853526159,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,0.20171502658299037,0.005044783677950853,0.005620786121913365,0.006894339296026565,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,2,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.9166666666666666,0.92,0.94,0.9133333333333333,0.9266666666666666,0.9,0.9033333333333333,0.9171428571428571,0.012652695481510861,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,0.30106990677969797,0.0057261221389533845,0.012324844087873186,0.008184146208961145,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,2,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",0.9166666666666666,0.91,0.94,0.9133333333333333,0.9266666666666666,0.9,0.8966666666666666,0.9147619047619048,0.013899542399358486,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,0.3959395544869559,0.005242981390459647,0.01314370972769601,0.00410887146888152,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,2,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.92,0.9133333333333333,0.94,0.9233333333333333,0.93,0.9033333333333333,0.8966666666666666,0.9180952380952381,0.013899542399358509,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,0.19587091037205287,0.007483453951682167,0.010312693459647042,0.006649268873012489,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,3,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 3, 'rf__n_estimators': 100}",0.92,0.9166666666666666,0.94,0.91,0.9366666666666666,0.8966666666666666,0.9066666666666666,0.918095238095238,0.014568627181693671,2,1.0,0.9994444444444445,0.9994444444444445,1.0,1.0,1.0,1.0,0.9998412698412699,0.00025097441747366995
52,0.2985856533050537,0.0006917566943503731,0.012538807732718331,0.005540409161723153,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,3,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 3, 'rf__n_estimators': 150}",0.9166666666666666,0.9166666666666666,0.9366666666666666,0.9166666666666666,0.9333333333333333,0.89,0.9033333333333333,0.9161904761904761,0.01495268425534055,24,1.0,0.9988888888888889,0.9994444444444445,1.0,1.0,1.0,1.0,0.9997619047619047,0.0004046840883803621
53,0.39657149996076313,0.00806075308395401,0.017150299889700755,0.002599706309217087,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,3,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 3, 'rf__n_estimators': 200}",0.9166666666666666,0.9166666666666666,0.94,0.9166666666666666,0.93,0.8933333333333333,0.9033333333333333,0.9166666666666667,0.014364860122855578,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,0.19625745500837052,0.0072992712363142,0.009834902627127511,0.006988037769433161,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,4,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 4, 'rf__n_estimators': 100}",0.9133333333333333,0.9166666666666666,0.94,0.9166666666666666,0.9266666666666666,0.9,0.9066666666666666,0.9171428571428571,0.012140522651411377,9,0.9977777777777778,0.9966666666666667,0.9983333333333333,0.9977777777777778,0.9994444444444445,1.0,0.9977777777777778,0.9982539682539683,0.0010468972982756273
55,0.29907325335911344,0.0009096922886073643,0.012536185128348214,0.005526053630910234,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,4,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 4, 'rf__n_estimators': 150}",0.9133333333333333,0.91,0.94,0.9133333333333333,0.9333333333333333,0.8966666666666666,0.9066666666666666,0.9161904761904761,0.014077852856280462,24,0.9977777777777778,0.9977777777777778,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.9988888888888889,0.9994444444444445,0.9984126984126983,0.0005498573992282346
56,0.39399562563214985,0.008812769875655845,0.01764157840183803,0.0032904613867741498,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,4,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 4, 'rf__n_estimators': 200}",0.91,0.9033333333333333,0.94,0.92,0.93,0.8966666666666666,0.9066666666666666,0.9152380952380952,0.014349065879351785,37,0.9977777777777778,0.9983333333333333,0.9988888888888889,0.9983333333333333,0.9994444444444445,0.9983333333333333,0.9994444444444445,0.9986507936507936,0.0005832118435198286
57,0.20083161762782506,0.005808060053109123,0.003530740737915039,0.005847889978815071,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,5,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.92,0.91,0.9333333333333333,0.92,0.93,0.9,0.9,0.9161904761904763,0.012399253872658611,22,0.9938888888888889,0.995,0.9944444444444445,0.9944444444444445,0.9961111111111111,0.9961111111111111,0.995,0.9950000000000001,0.000785674201318352
58,0.2964925084795271,0.005453678596988833,0.010376385280064173,0.006824291196240838,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,5,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 5, 'rf__n_estimators': 150}",0.9133333333333333,0.9166666666666666,0.9366666666666666,0.9166666666666666,0.9333333333333333,0.9,0.9033333333333333,0.9171428571428571,0.012777531299998795,9,0.9944444444444445,0.995,0.9955555555555555,0.9938888888888889,0.9966666666666667,0.9961111111111111,0.9944444444444445,0.9951587301587302,0.0009255479198166999
59,0.3925349031175886,0.009689445382890901,0.0160041196005685,0.000739747559606496,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,balanced,5,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.92,0.9133333333333333,0.9366666666666666,0.9166666666666666,0.9266666666666666,0.89,0.9033333333333333,0.9152380952380952,0.014126092356372683,37,0.9944444444444445,0.9961111111111111,0.995,0.9944444444444445,0.9961111111111111,0.9955555555555555,0.9966666666666667,0.9954761904761905,0.0008093681767607476
60,0.19614120892116002,0.008629633792631508,0.011014018739972795,0.006974642703106661,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,2,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.9166666666666666,0.9133333333333333,0.9333333333333333,0.92,0.9266666666666666,0.8966666666666666,0.8966666666666666,0.9147619047619048,0.012953781436890922,48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
61,0.2951752798897879,0.006392343663157318,0.014147486005510603,0.006034863901029636,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,2,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",0.92,0.9133333333333333,0.94,0.9166666666666666,0.9333333333333333,0.8966666666666666,0.9066666666666666,0.918095238095238,0.013784871262981085,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,0.3910207748413086,0.005468771624162673,0.0156747613634382,4.353151197433963e-05,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,2,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.9166666666666666,0.9133333333333333,0.94,0.9166666666666666,0.9266666666666666,0.8966666666666666,0.9,0.9157142857142857,0.013768411709334238,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,0.19960083280290877,0.006013484765247477,0.009302547999790736,0.0065639961600319485,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,3,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 3, 'rf__n_estimators': 100}",0.92,0.92,0.94,0.92,0.9233333333333333,0.8966666666666666,0.9066666666666666,0.918095238095238,0.012580804584402777,2,1.0,0.9994444444444445,0.9994444444444445,1.0,1.0,1.0,1.0,0.9998412698412699,0.00025097441747366995
64,0.3011350631713867,0.009775352557576186,0.012316158839634486,0.005656288454963037,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,3,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 3, 'rf__n_estimators': 150}",0.9133333333333333,0.9166666666666666,0.9366666666666666,0.9166666666666666,0.9266666666666666,0.9,0.9066666666666666,0.9166666666666666,0.011268723396380213,18,1.0,0.9994444444444445,0.9994444444444445,1.0,1.0,1.0,1.0,0.9998412698412699,0.00025097441747366995
65,0.3950188159942627,0.010004114689633326,0.015846184321812222,0.0002580847716134431,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,3,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 3, 'rf__n_estimators': 200}",0.91,0.9133333333333333,0.94,0.9266666666666666,0.93,0.8966666666666666,0.9,0.9166666666666667,0.014907119849998596,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
66,0.1948221411023821,0.006608540277670486,0.009354591369628906,0.006779580588504728,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,4,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 4, 'rf__n_estimators': 100}",0.9266666666666666,0.9133333333333333,0.94,0.9166666666666666,0.9266666666666666,0.8966666666666666,0.9033333333333333,0.9176190476190476,0.013768411709334244,8,0.9977777777777778,0.9988888888888889,0.9977777777777778,0.9983333333333333,0.9988888888888889,0.9994444444444445,0.9988888888888889,0.9985714285714284,0.0005832118435198286
67,0.3042607307434082,0.012103809756430557,0.009595087596348353,0.007257190650722515,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,4,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 4, 'rf__n_estimators': 150}",0.92,0.9133333333333333,0.94,0.9166666666666666,0.9266666666666666,0.8933333333333333,0.9033333333333333,0.9161904761904761,0.014077852856280453,24,0.9977777777777778,0.9983333333333333,0.9977777777777778,0.9983333333333333,0.9983333333333333,0.9994444444444445,0.9994444444444445,0.9984920634920634,0.0006447649527489045
68,0.4034473214830671,0.01248685773132927,0.014619895390101842,0.005501729047145444,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,4,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 4, 'rf__n_estimators': 200}",0.9166666666666666,0.91,0.94,0.92,0.9266666666666666,0.8966666666666666,0.9,0.9157142857142857,0.013997084244475292,31,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.9988888888888889,0.9988888888888889,0.9994444444444445,0.9994444444444445,0.9988095238095237,0.000462773959908386
69,0.20096680096217565,0.010078280463223725,0.006791966302054269,0.007844427986050546,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,5,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.9233333333333333,0.91,0.9333333333333333,0.9133333333333333,0.9233333333333333,0.89,0.9033333333333333,0.9138095238095237,0.013384256497671616,62,0.995,0.9927777777777778,0.9955555555555555,0.995,0.9955555555555555,0.9972222222222222,0.9961111111111111,0.9953174603174605,0.001254872087368406
70,0.295041629246303,0.013314999317652168,0.012675694056919642,0.005529106243788851,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,5,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 5, 'rf__n_estimators': 150}",0.92,0.91,0.9333333333333333,0.9133333333333333,0.9266666666666666,0.9,0.9033333333333333,0.9152380952380953,0.011248582677159728,36,0.9944444444444445,0.9944444444444445,0.9961111111111111,0.9938888888888889,0.9955555555555555,0.9977777777777778,0.995,0.9953174603174603,0.001219229483788647
71,0.3901221070970808,0.005558208541897995,0.01673589433942522,0.0026977467187935017,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",True,,5,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': True, 'rf__class_weight': None, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.9233333333333333,0.91,0.9333333333333333,0.9166666666666666,0.9266666666666666,0.89,0.9066666666666666,0.9152380952380951,0.01343498664730084,47,0.9944444444444445,0.9933333333333333,0.995,0.9966666666666667,0.9966666666666667,0.9977777777777778,0.9966666666666667,0.9957936507936508,0.0014504497525791463
72,0.27437502997262136,0.007461026337005273,0.011131082262311662,0.00704281264169122,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",False,balanced,2,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.92,0.8933333333333333,0.9366666666666666,0.9033333333333333,0.94,0.8966666666666666,0.9066666666666666,0.9138095238095237,0.01740539703094959,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
73,0.40882883753095356,0.0002948746395530711,0.01339728491646903,0.005469420923235642,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",False,balanced,2,150,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",0.9166666666666666,0.89,0.9366666666666666,0.9033333333333333,0.9333333333333333,0.9,0.9066666666666666,0.9123809523809524,0.01610622335741691,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,0.5483549662998745,0.009692455234722381,0.020079476492745534,0.006628593182852886,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",False,balanced,2,200,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.92,0.8933333333333333,0.9366666666666666,0.91,0.9333333333333333,0.9,0.9066666666666666,0.9142857142857144,0.015193386793851259,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,0.2685107844216483,0.007505222370174087,0.011153391429356166,0.0070540822600134315,"ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])])",False,balanced,3,100,"{'pre': ColumnTransformer(remainder='passthrough',
                  transformers=[('dropfts', 'drop', ['feature7', 'feature8'])]), 'rf__bootstrap': False, 'rf__class_weight': 'balanced', 'rf__min_samples_split': 3, 'rf__n_estimators': 100}",0.9133333333333333,0.8966666666666666,0.9366666666666666,0.91,0.93,0.9,0.91,0.913809523809524,0.01361938061530962,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
